player_id;list_tournaments
P-74981;2002
P-08262;1998
P-01939;2002
P-17405;1991
P-68890;2002
P-33494;1950
P-53189;1970
P-73371;1982
P-39774;2014
P-94715;1938
P-22554;1978
P-34581;2019
P-99116;1998
P-48049;1938
P-25424;1954
P-68662;2010
P-05820;1986
P-11275;2006
P-20802;1950
P-73846;1974
P-01889;1950
P-17309;1938
P-25456;1982
P-11930;2002
P-13141;1986
P-39884;2002
P-44308;2010
P-09569;2018
P-67537;1934
P-57150;2022
P-89078;1998
P-69919;2014
P-81415;1974
P-97535;1986
P-87409;2022
P-76847;1962
P-99914;2002
P-44727;1966
P-51633;2010
P-19550;1970
P-54028;1982
P-69030;2007
P-55474;2007
P-51301;1930
P-28816;1994
P-24097;2019
P-98378;2014
P-54269;1991
P-88360;2022
P-90721;1982
P-05387;1982
P-41990;1930
P-83054;1930
P-09278;1994
P-17205;2010
P-54301;1930
P-01321;2011
P-97105;2015
P-19025;2007
P-73084;2007
P-82907;1958
P-28977;1994
P-75179;1998
P-32124;2010
P-23065;2006
P-12687;1958
P-66610;1958
P-08601;1958
P-43761;1966
P-99201;1991
P-36835;1930
P-13444;1990
P-78926;1990
P-10416;1994
P-65068;2007
P-70776;1994
P-49806;2022
P-36601;2014
P-53363;2010
P-16804;1974
P-14437;1970
P-12743;1986
P-43535;1978
P-05216;2022
P-86625;2010
P-63068;2006
P-23179;1978
P-69316;1991
P-91091;1991
P-54832;1991
P-60340;1991
P-51755;1995
P-31693;1986
P-82210;1994
P-99230;1930
P-77238;2002
P-43675;2018
P-98747;2018
P-65831;1999
P-92981;1958
P-76158;1998
P-53581;1978
P-22428;1950
P-52654;1991
P-38422;1999
P-92874;2010
P-35079;1998
P-28789;1998
P-27618;2006
P-19149;2007
P-36426;1998
P-38392;1986
P-75107;1954
P-43681;2006
P-26109;1999
P-21951;1934
P-51170;1995
P-74017;1974
P-18006;2011
P-29122;2002
P-71080;2006
P-60008;2006
P-78077;1998
P-83265;1994
P-04762;1938
P-38721;1962
P-66593;1982
P-41921;1930
P-09916;1938
P-77268;1986
P-20248;2006
P-52179;1994
P-45849;1986
P-74032;1986
P-35864;2015
P-55485;2006
P-16580;2010
P-46375;1986
P-92121;2010
P-85229;2011
P-66707;1954
P-57959;1994
P-42690;2002
P-20285;1990
P-07865;2002
P-35322;1990
P-64379;1994
P-51349;1986
P-17666;1998
P-37114;2002
P-72495;1998
P-51868;1994
P-87777;1954
P-68508;1962
P-80442;2003
P-08286;1966
P-82026;1938
P-19063;1991
P-48736;1998
P-15207;1970
P-06117;2010
P-52500;1990
P-71273;2015
P-62062;2002
P-18923;2018
P-81866;1999
P-26680;1995
P-60480;1986
P-73990;1995
P-05014;2003
P-07304;2022
P-21988;2002
P-26059;2010
P-68693;2014
P-03331;2002
P-18513;1954
P-64408;2002
P-03224;2011
P-01517;2007
P-09202;2011
P-76522;1970
P-43076;1990
P-93017;1994
P-65387;1986
P-06524;1954
P-04977;2006
P-04699;1954
P-68971;1986
P-32374;2006
P-47627;2006
P-96106;1999
P-93539;1958
P-75628;2022
P-91286;1934
P-68395;2014
P-45407;1930
P-33520;2014
P-00649;2002
P-16780;1998
P-83778;1934
P-91411;1982
P-40820;2018
P-29275;1934
P-72888;1934
P-85684;1966
P-67584;1978
P-61416;2022
P-95302;2002
P-53533;2002
P-12080;2015
P-90626;2022
P-58665;2002
P-47038;1986
P-89966;1934
P-78477;2018
P-39670;1958
P-62775;2011
P-76440;2010
P-03406;1978
P-64198;2010
P-52978;1970
P-74529;1986
P-65975;2011
P-30748;2014
P-27533;2014
P-61630;1986
P-28701;2015
P-34393;1994
P-78673;1995
P-44011;1998
P-17583;1958
P-05291;1982
P-90678;2019
P-17184;2019
P-79390;1982
P-15154;1998
P-94989;2015
P-77249;2010
P-05723;1986
P-14923;1970
P-14601;1999
P-07479;1974
P-76287;2022
P-20051;2014
P-15889;1950
P-15450;2002
P-42224;1998
P-88235;1930
P-65622;1970
P-94036;1982
P-92000;2010
P-56457;1966
P-98757;1998
P-76066;1938
P-90473;1998
P-16557;2002
P-88108;1982
P-37933;2002
P-94784;2007
P-69190;1950
P-00781;2018
P-32950;1962
P-61299;1962
P-75309;1958
P-39646;1990
P-30672;1982
P-78133;2006
P-06124;1950
P-56360;1958
P-82607;2007
P-07302;2006
P-03493;1966
P-07137;2022
P-37924;2002
P-06614;2022
P-47525;1954
P-57546;1934
P-98706;1966
P-56868;2022
P-97512;2019
P-13129;1999
P-88800;2002
P-62978;1990
P-77348;1934
P-09806;1962
P-20792;2002
P-83190;2006
P-86178;2003
P-96535;1994
P-66365;1982
P-37637;1978
P-02556;2022
P-79148;1962
P-29404;2010
P-95116;2002
P-42535;2006
P-81517;1950
P-06696;2018
P-89287;1986
P-36187;1995
P-40921;1970
P-95119;1995
P-52450;1954
P-40179;1982
P-26664;1954
P-18018;2003
P-71952;1958
P-61660;1974
P-81455;1970
P-10951;1991
P-98663;2002
P-09175;1998
P-24621;1994
P-51375;1950
P-08916;2014
P-78929;1974
P-76038;1998
P-29053;2018
P-21099;2022
P-02230;1982
P-96694;2018
P-82332;1986
P-17521;2003
P-93676;2011
P-92353;2022
P-85271;1990
P-24515;1970
P-19263;2003
P-84365;2015
P-47660;1991
P-34569;1982
P-57868;1950
P-04543;2019
P-82186;1962
P-28003;1994
P-45918;1954
P-01278;1930
P-54377;1970
P-02351;2018
P-65458;2015
P-04835;1938
P-02231;2014
P-54827;2022
P-17082;2018
P-73722;2002
P-31275;2003
P-55321;2006
P-62808;2002
P-36036;1994
P-43291;1954
P-80908;2006
P-71750;1982
P-38682;2014
P-96662;2022
P-95150;2003
P-86097;2015
P-57925;1966
P-87303;2015
P-52652;2015
P-85614;1995
P-57021;2002
P-13150;1982
P-52655;1934
P-09658;2014
P-87810;1962
P-37171;2018
P-23927;2002
P-06384;2006
P-52133;1990
P-70753;1954
P-57974;2006
P-24266;2007
P-20825;1958
P-13330;1958
P-90357;1994
P-62878;1950
P-43055;1998
P-83981;2015
P-12959;1998
P-62147;1991
P-64907;2003
P-86320;1950
P-19888;1998
P-53388;1982
P-24104;2019
P-74340;2006
P-00325;2011
P-54694;2010
P-26034;1994
P-93057;2003
P-67864;1954
P-96874;2015
P-57965;1995
P-20172;1970
P-77532;2006
P-49064;1958
P-79032;1974
P-76518;2015
P-50564;1974
P-99966;1998
P-10868;2015
P-56743;1986
P-64664;1966
P-83744;1986
P-23529;1962
P-29948;1982
P-38198;2006
P-92883;1954
P-91620;1982
P-19812;1958
P-90891;2015
P-96893;1970
P-17566;1978
P-04962;1938
P-69257;1982
P-46961;1954
P-00795;1982
P-68716;1934
P-29212;2018
P-83216;2014
P-71361;2014
P-81929;1962
P-28196;1962
P-96979;1970
P-01521;1950
P-05902;1978
P-22755;1986
P-55859;1934
P-69029;1978
P-33628;2015
P-29954;2015
P-23639;1978
P-04154;2018
P-88899;2002
P-16541;2006
P-38451;1954
P-21864;2006
P-44313;1974
P-53385;2018
P-67089;2022
P-57630;2002
P-39669;1954
P-82190;1958
P-39161;1974
P-36975;1958
P-77440;1982
P-39315;2019
P-27752;1930
P-64188;1934
P-88070;1982
P-93334;1954
P-20435;2019
P-11183;1991
P-13437;1962
P-99089;2018
P-41064;1974
P-56060;1938
P-94995;1986
P-30891;2006
P-55616;2002
P-29896;2015
P-38371;1998
P-53789;1982
P-27229;2002
P-45711;1970
P-75422;1982
P-63429;1994
P-97292;2019
P-71934;2011
P-32803;2022
P-25746;2007
P-96976;2019
P-60841;1998
P-82339;1950
P-52793;1986
P-73403;1938
P-83674;1978
P-68584;1974
P-15484;2015
P-02802;2019
P-95448;2007
P-41603;2022
P-44386;2018
P-06237;2007
P-06258;2019
P-37242;1986
P-16920;1991
P-57782;2022
P-76170;1978
P-21261;1991
P-40352;1978
P-46780;2003
P-51943;2011
P-28983;1950
P-40137;2018
P-40669;1966
P-17206;2003
P-16148;2022
P-95172;2010
P-03333;2003
P-93619;2014
P-08730;1994
P-05530;1982
P-52013;2022
P-03810;1970
P-77841;2007
P-53133;2015
P-99163;2014
P-94763;1938
P-27270;2015
P-32342;1982
P-70254;1934
P-24689;2014
P-31566;2002
P-32139;2014
P-48340;2022
P-29660;1962
P-28452;1938
P-92893;1966
P-45916;1998
P-60414;2010
P-05392;2014
P-45574;1954
P-71623;2019
P-92482;2022
P-46358;2022
P-41198;2022
P-55691;2003
P-83344;1998
P-41052;2014
P-44505;2018
P-03911;1995
P-64783;1990
P-95472;1954
P-61134;1998
P-06000;2010
P-32046;2002
P-35719;1990
P-62594;2018
P-23692;1994
P-97126;1930
P-94736;1998
P-32212;1994
P-61401;1938
P-92804;1994
P-39420;1966
P-52951;1934
P-48955;2014
P-13377;2006
P-93713;1930
P-41710;1930
P-09363;1994
P-52217;2014
P-15829;1994
P-93667;2014
P-27345;1938
P-05120;2006
P-17688;2022
P-64551;2022
P-53668;2010
P-43188;1974
P-61810;2022
P-26973;1978
P-86878;2022
P-92146;2002
P-08713;1978
P-74007;2022
P-38349;1970
P-79515;1930
P-58404;1990
P-73572;2022
P-10537;1986
P-97963;2002
P-90988;1986
P-20709;1966
P-32608;1986
P-37314;2022
P-24963;2002
P-55965;2022
P-65802;2006
P-19910;2010
P-11791;1990
P-79995;1982
P-67615;2014
P-62134;1974
P-77530;1970
P-83079;2007
P-48592;2002
P-70280;2014
P-72937;1990
P-92587;1938
P-94481;1938
P-25693;1994
P-39297;1986
P-93449;2010
P-56669;2022
P-47772;2019
P-34305;2019
P-43350;2014
P-96343;2006
P-93339;2003
P-21784;2010
P-18539;1998
P-17071;1998
P-42890;2010
P-36153;1934
P-03735;2014
P-06129;2006
P-10789;2006
P-59727;2018
P-32042;1982
P-28230;1990
P-29524;1934
P-52348;1999
P-84406;2014
P-53833;2015
P-32063;1962
P-17992;1970
P-75144;1958
P-97610;1994
P-83836;1998
P-80578;1962
P-57615;2018
P-86196;2015
P-45315;1930
P-37721;1970
P-10604;1930
P-19156;2002
P-93287;2014
P-86786;1958
P-45030;1998
P-75104;2006
P-20267;1986
P-89379;2011
P-22739;1930
P-10583;1958
P-53878;1930
P-16053;2018
P-17035;2002
P-30720;1930
P-12533;2014
P-97778;2018
P-02403;1970
P-75763;2006
P-78640;2010
P-39810;2010
P-95299;1986
P-18672;2006
P-18580;1982
P-69440;2003
P-73834;2018
P-07526;1930
P-04554;1974
P-68599;2022
P-34746;1966
P-79146;1998
P-68567;1930
P-76640;2014
P-77759;2003
P-27540;2014
P-67107;2015
P-15506;1954
P-84535;2010
P-21077;1954
P-06520;1962
P-79380;1998
P-61954;1998
P-83389;1974
P-13042;1986
P-50881;2003
P-89452;2022
P-91295;1930
P-88653;1986
P-62970;1999
P-56193;1982
P-26403;2011
P-05185;1934
P-64249;2022
P-31088;1934
P-89771;1970
P-23879;1970
P-79047;1966
P-29548;1974
P-53936;1990
P-14240;1999
P-58464;1994
P-12467;1978
P-51606;2019
P-51388;2006
P-32712;1978
P-42659;1998
P-69913;1986
P-59777;1998
P-65422;1938
P-42113;2010
P-07951;1998
P-75306;2010
P-34403;1962
P-33622;2022
P-82555;2010
P-93602;2003
P-18863;1938
P-43472;2015
P-29325;2015
P-09953;2011
P-77769;2022
P-44035;2018
P-02673;2002
P-88661;1986
P-68484;2015
P-35019;2002
P-58415;2006
P-10712;2018
P-09292;2022
P-16046;2002
P-88969;2015
P-22795;2015
P-37309;1930
P-37614;2018
P-73717;1950
P-69852;1994
P-05631;1962
P-09945;2018
P-81779;2014
P-74494;2014
P-58071;1982
P-27330;2003
P-18360;1966
P-78111;1982
P-93346;1978
P-19507;2019
P-31804;1934
P-53368;2015
P-49092;1950
P-27005;1958
P-02795;1998
P-16891;1930
P-76740;1954
P-59970;2006
P-54100;2014
P-27280;2022
P-74210;1934
P-88928;2022
P-99821;2022
P-80274;1954
P-31219;2018
P-09958;1970
P-55894;1978
P-03125;1962
P-67129;2014
P-06318;1982
P-88673;2015
P-92279;2010
P-11986;1994
P-25752;1986
P-19802;1962
P-46885;1962
P-31348;1962
P-30396;2007
P-86942;1978
P-72128;1954
P-93241;2006
P-42794;2003
P-44661;1998
P-98936;1970
P-29429;1986
P-07076;2014
P-54985;1998
P-82212;2002
P-26508;1950
P-84943;2002
P-29136;2018
P-98153;2018
P-89519;1974
P-01895;1954
P-09221;1954
P-91324;2022
P-24300;2014
P-56500;1986
P-71520;1986
P-82421;1950
P-08967;1986
P-40167;1998
P-59147;2014
P-75959;2014
P-10693;2010
P-56970;2002
P-75443;2014
P-59808;2022
P-06228;2015
P-36769;1990
P-86721;1966
P-80680;1998
P-25758;2006
P-92858;2019
P-72770;2018
P-58907;2022
P-55855;1934
P-49133;1970
P-06854;1998
P-75663;1970
P-77250;1990
P-58460;1930
P-25596;2019
P-47080;1954
P-74479;1970
P-98380;1982
P-60714;1978
P-40995;2006
P-60845;1974
P-13261;1930
P-29578;2022
P-33784;1986
P-72592;2018
P-70067;1958
P-40453;1986
P-88971;1982
P-58729;1974
P-67671;1970
P-80696;1970
P-03454;1986
P-94877;2014
P-77465;1990
P-21707;1930
P-92275;1999
P-84034;1962
P-04625;2011
P-20335;2006
P-14033;1974
P-38434;1990
P-40771;1982
P-07254;1938
P-75829;1934
P-68818;2002
P-61927;2010
P-28260;1995
P-25813;1998
P-98099;1966
P-05728;2002
P-08863;1994
P-25793;2019
P-38674;1930
P-93081;1991
P-64659;2006
P-33481;2006
P-10265;1990
P-64142;1998
P-80898;1998
P-16278;1938
P-77047;2010
P-09951;2018
P-35595;2006
P-72980;1982
P-12652;2006
P-15853;1958
P-84663;1958
P-12437;1930
P-08451;1958
P-63253;2010
P-86227;2006
P-53572;1990
P-49094;2022
P-33225;1986
P-50226;2006
P-51458;2006
P-21524;2014
P-29426;1982
P-33690;1986
P-82650;1954
P-07453;2014
P-99466;2006
P-22639;1938
P-80046;1978
P-57880;1998
P-30605;1982
P-56632;2002
P-60686;2002
P-08487;2015
P-32834;1978
P-79162;1966
P-97912;2014
P-70032;1962
P-26922;1982
P-34806;1999
P-62195;1974
P-71319;1974
P-08069;2010
P-31849;1934
P-59886;2002
P-79645;2006
P-02210;2006
P-18106;2002
P-74065;1998
P-96810;2015
P-91029;2022
P-72969;1998
P-65453;1998
P-94069;2011
P-08415;2006
P-97615;2022
P-51434;1970
P-54322;1990
P-26224;1970
P-82430;2011
P-82898;2007
P-58561;2007
P-32466;1990
P-83366;1934
P-00796;1982
P-91711;2019
P-98853;2002
P-30583;1999
P-62963;1970
P-10126;2019
P-54578;2019
P-69877;1930
P-88680;2010
P-28333;2010
P-79754;2022
P-39265;1990
P-38654;1962
P-46023;2014
P-73907;2018
P-52416;1962
P-01374;2003
P-65506;1958
P-82751;1954
P-33846;1986
P-28151;2018
P-34406;2002
P-13873;1938
P-69896;2014
P-88088;1974
P-31839;2014
P-35818;2006
P-17582;1986
P-46048;2010
P-17208;1982
P-70748;1970
P-37840;2018
P-16421;1998
P-69367;2019
P-97255;1962
P-17606;1995
P-09501;2015
P-21975;2003
P-00436;1991
P-93395;1982
P-02759;2022
P-92316;2006
P-60139;2018
P-12630;2018
P-31884;1990
P-25462;1958
P-00987;1962
P-17370;2015
P-48377;1962
P-45065;2010
P-61483;1954
P-05485;1950
P-36201;1986
P-20926;2014
P-39132;1982
P-89248;2018
P-71619;1982
P-26695;2002
P-12950;1978
P-30573;1986
P-28917;2007
P-35312;2002
P-09270;2002
P-24526;1998
P-80834;2003
P-54462;2015
P-33125;1986
P-39318;1974
P-48341;2010
P-49805;1966
P-37990;2010
P-15665;2014
P-52850;2006
P-60343;1958
P-72420;1958
P-61872;1994
P-05883;1999
P-59890;1994
P-71560;1995
P-31548;2010
P-44178;1950
P-12283;1994
P-55158;1999
P-39450;1994
P-50741;2010
P-40374;2014
P-64611;1954
P-72794;1990
P-11454;1966
P-10496;1990
P-12306;2019
P-20672;1930
P-57117;1950
P-12298;2015
P-71589;1970
P-47983;2002
P-22123;2002
P-20019;2018
P-95386;2007
P-41084;1990
P-33542;1994
P-25326;1954
P-28534;1974
P-95888;1994
P-16023;2003
P-49027;2018
P-60456;1990
P-62364;2018
P-95808;1986
P-62026;1998
P-37859;1970
P-32448;2018
P-13902;1986
P-37917;1986
P-93051;1986
P-19991;1994
P-46107;2018
P-82124;1994
P-80656;2022
P-98667;1970
P-74931;1978
P-23480;1998
P-74320;2018
P-86080;2018
P-14026;2022
P-97395;1990
P-78354;1934
P-56293;2002
P-62813;1934
P-41648;1990
P-76014;1934
P-96407;1934
P-50137;1966
P-81163;2007
P-41343;1991
P-97878;1998
P-78264;2010
P-54429;2002
P-41928;1930
P-12995;2010
P-09559;1995
P-80057;1998
P-36502;1986
P-25717;2007
P-14701;1998
P-53863;2010
P-39616;2015
P-79017;2006
P-49004;2018
P-60871;2018
P-74307;1986
P-15562;1982
P-70926;1962
P-29496;2019
P-08736;1958
P-24476;1991
P-19193;2018
P-69827;1950
P-50408;1986
P-96890;2010
P-43560;1994
P-19075;2018
P-65870;1995
P-74911;1994
P-95567;2014
P-52008;1998
P-83566;2006
P-32446;1966
P-35636;1990
P-91406;2019
P-42517;2018
P-52069;1982
P-64146;2006
P-52469;1998
P-63450;2019
P-69786;2019
P-53282;2018
P-61292;2006
P-41303;2010
P-18928;2015
P-69227;1958
P-39771;1982
P-56682;2019
P-39779;2015
P-42565;2002
P-02017;1990
P-48455;2010
P-96632;1982
P-70033;1986
P-38878;1994
P-75315;1999
P-39249;2002
P-49063;2015
P-60079;2002
P-70357;2022
P-55665;2022
P-53024;2006
P-52676;2014
P-58069;2002
P-00393;2007
P-37782;2002
P-88221;1954
P-41907;2006
P-34121;1954
P-82497;2011
P-50104;2010
P-92292;1986
P-47235;1938
P-71253;1938
P-39219;1990
P-41130;1990
P-61735;1970
P-76573;2019
P-52124;1978
P-01196;2022
P-39634;1994
P-38003;1954
P-04447;1954
P-65433;2015
P-58180;1954
P-82133;1962
P-09700;1954
P-70177;1990
P-95822;1982
P-79071;1962
P-91455;2018
P-81025;2010
P-00747;1962
P-61698;1978
P-19791;1986
P-99710;1966
P-67204;1991
P-32614;1930
P-06468;2002
P-61340;2015
P-93217;1994
P-53060;2010
P-31347;2006
P-12805;2006
P-26592;2015
P-79424;2019
P-14852;1998
P-58459;2007
P-06745;1986
P-78085;1998
P-00522;1998
P-53398;1990
P-08305;2010
P-44851;2022
P-52697;2022
P-22812;1994
P-08814;1930
P-62455;2018
P-11236;1974
P-61703;1998
P-98948;1982
P-96711;2010
P-93745;1998
P-74747;1966
P-28794;2022
P-38178;1994
P-53126;1982
P-25807;1954
P-56744;2019
P-97369;1998
P-30543;1930
P-23897;1930
P-27277;1970
P-72916;2010
P-42701;1991
P-88697;2007
P-21565;2011
P-09507;2018
P-39692;1982
P-15923;1962
P-95374;2018
P-51723;2018
P-26950;1991
P-26103;1994
P-21052;2022
P-64003;1990
P-36687;2014
P-06224;2011
P-98528;2010
P-57476;2006
P-77071;2022
P-81297;2006
P-68170;1966
P-14074;1962
P-62977;2002
P-75161;1970
P-14259;2006
P-61413;2022
P-23207;1999
P-97493;2018
P-47601;1982
P-82850;1934
P-98864;1962
P-47677;2022
P-53620;1999
P-75417;1990
P-46039;2018
P-74655;2018
P-35736;1982
P-84258;2019
P-45067;1958
P-17894;2007
P-96469;2019
P-20963;2010
P-68281;1999
P-36217;1995
P-24535;2002
P-89759;1991
P-14915;1978
P-89897;1970
P-70132;2018
P-09921;1962
P-22625;1950
P-46424;1974
P-77051;1978
P-74113;1962
P-19148;1995
P-74139;2002
P-71875;2022
P-44093;2018
P-33854;2022
P-89658;2011
P-80623;1950
P-23253;1950
P-51934;1938
P-52323;1930
P-30345;1991
P-28239;1934
P-42976;2002
P-08275;2014
P-99185;1978
P-00981;2018
P-85952;1934
P-33989;2010
P-09442;1958
P-12165;2014
P-77565;1998
P-95869;1970
P-09461;2010
P-76271;2014
P-20754;2018
P-38288;1938
P-17931;2022
P-39749;1970
P-63363;2014
P-87821;1986
P-36108;1958
P-20877;2014
P-89205;1998
P-01249;1998
P-48327;1982
P-56574;1999
P-39584;2018
P-06977;2010
P-29932;2022
P-77553;2010
P-99900;2018
P-17872;2018
P-99965;2010
P-85736;2002
P-45649;1930
P-29672;2014
P-10739;2022
P-72244;2014
P-53503;1994
P-10061;1970
P-85729;1974
P-20506;1970
P-53856;1930
P-00643;1986
P-96009;2010
P-61667;1930
P-47269;1986
P-88751;2010
P-77302;1938
P-41758;2014
P-00708;1930
P-84197;1990
P-72928;1954
P-65393;1991
P-28851;1970
P-67143;1990
P-73751;2007
P-39512;1934
P-17792;1954
P-76282;1934
P-58640;1938
P-16678;1986
P-34132;2022
P-60505;1930
P-16378;2006
P-05616;1966
P-72370;1950
P-59647;1994
P-46059;1938
P-80821;1986
P-47366;1990
P-37836;1962
P-71063;2003
P-94112;1954
P-60146;1966
P-64903;2014
P-01302;2015
P-36230;2014
P-45404;1958
P-07810;1982
P-19849;1990
P-48120;1991
P-53399;1982
P-01632;1994
P-63982;1970
P-18102;1966
P-17800;1990
P-65285;1934
P-67949;2010
P-44080;1938
P-14478;2019
P-57496;2002
P-13304;1966
P-14307;2006
P-95834;1966
P-31125;2010
P-55438;1982
P-38988;2010
P-96231;2011
P-76203;2002
P-48638;1998
P-69415;1999
P-25276;1974
P-36179;2010
P-56778;2002
P-70085;2018
P-86813;1950
P-39792;1982
P-12901;1991
P-78829;1950
P-37877;2018
P-96371;1974
P-52461;1978
P-52228;2007
P-65946;2018
P-92802;1998
P-32235;2015
P-44228;1991
P-73648;1994
P-22662;1995
P-78483;2006
P-56270;1990
P-03895;2015
P-21149;1970
P-30070;1995
P-23090;1995
P-99732;1998
P-94465;1994
P-03442;1998
P-15681;1974
P-54557;1930
P-52046;1950
P-05862;2018
P-70829;1958
P-85837;1986
P-01719;1950
P-59912;1990
P-86082;1930
P-42842;1978
P-37361;1930
P-05132;1962
P-61105;1998
P-20993;1954
P-10501;2022
P-63522;1994
P-23304;2022
P-11488;1966
P-45890;1990
P-36571;2003
P-90185;1999
P-97762;1938
P-30100;1990
P-30163;2006
P-89438;2006
P-03776;2002
P-77939;1958
P-17395;1970
P-18665;2018
P-48169;1970
P-87785;2011
P-78336;1974
P-23665;2003
P-86087;2002
P-34358;1966
P-77926;1995
P-19610;1995
P-35861;1991
P-04686;2018
P-05293;2007
P-58731;2006
P-07038;2014
P-31123;1982
P-27251;1982
P-23439;1978
P-49818;1930
P-02423;1998
P-45895;2003
P-31138;2014
P-29106;2003
P-19836;1982
P-24048;1999
P-89416;1991
P-69887;1962
P-94720;1994
P-25968;2019
P-10663;2002
P-00652;2022
P-48001;1966
P-36582;1986
P-03657;2019
P-51448;2011
P-46307;1974
P-65224;1982
P-24906;2014
P-02901;1986
P-29054;1999
P-09165;1995
P-28364;2022
P-81637;2011
P-73255;2006
P-22263;2002
P-27047;2006
P-39155;1974
P-02695;1998
P-12111;2014
P-85181;1982
P-62671;2007
P-23437;2022
P-67971;1938
P-28322;1934
P-77764;1990
P-32574;2022
P-11424;2002
P-54042;2006
P-74941;2018
P-29698;1986
P-61684;2006
P-00244;2022
P-98837;1934
P-95911;1950
P-68060;2018
P-94904;1998
P-21738;1950
P-61867;1934
P-68348;2018
P-76191;1994
P-89785;1950
P-78802;1958
P-43481;2006
P-01760;1974
